Reaction_type,P,S1,S2,pred_best_methods,pred_best_methods_str,pred_best_score,error,pred_AM-I_P,pred_AM-I_S1,pred_AM-I_S2,pred_AM-II_P,pred_AM-II_S1,pred_AM-II_S2,pred_score_AM-I,pred_score_AM-II,pred_score_AM-III,pred_score_AM-IV,pred_score_AM-V,pred_score_AM-VI,pred_AM-IV_P,pred_AM-IV_S1,pred_AM-IV_S2,pred_AM-III_P,pred_AM-III_S1,pred_AM-III_S2,pred_AM-VI_P,pred_AM-VI_S1,pred_AM-VI_S2,pred_AM-V_P,pred_AM-V_S1,pred_AM-V_S2
acylation,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccc(F)cc1,NCc1ccc(F)cc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,['AM-III'],AM-III,0.9943849248595669,,,,,,,,0.9921852896932417,0.7710583388858614,0.9943849248595669,0.7638113759399094,0.5675573142519128,0.9892056450391409,,,,88.37317776106673,69.62716720044259,77.4412633307831,,,,,,
acylation,Cc1cc(C)cc(C(=O)NCc2ccc(F)cc2)c1,NCc1ccc(F)cc1,Cc1cc(C)cc(C(=O)O)c1,['AM-I'],AM-I,1,,79.48897142572508,45.812785744811336,65.764050401661,,,,1,0.791811936784057,0.9823394876970564,0.9433950030984087,0.8933977642002823,0.967880697737782,,,,,,,,,,,,
acylation,O=C(Cc1ccc2c(c1)OCO2)NCc1ccc(F)cc1,NCc1ccc(F)cc1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-I'],AM-I,1,,70.45226269109494,45.812785744811336,58.07690940465211,,,,1,0.7191650960057934,0.9686389842322175,0.8094852703302589,0.6807476211838344,0.8421101128891713,,,,,,,,,,,,
acylation,Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1F,NCc1ccc(F)cc1,Cc1ccc(C(=O)O)cc1F,['AM-I'],AM-I,1,,74.50091496719955,45.812785744811336,59.51025939621711,,,,1,0.6590921503733843,0.9703387375568774,0.9556168238821023,0.8382713409539256,0.9573609664916384,,,,,,,,,,,,
acylation,Cc1c(C(=O)NCc2ccc(F)cc2)oc2ccccc12,NCc1ccc(F)cc1,Cc1c(C(=O)O)oc2ccccc12,"['AM-I', 'AM-III']","AM-I, AM-III",1,,80.93494531459369,45.812785744811336,64.79332836878291,,,,1,0.7327150986759771,1,0.9362367631299798,0.7123760126930578,0.9742724808203393,,,,94.38896678429106,69.62716720044259,78.89340922906186,,,,,,
acylation,Cc1ccc(C(=O)NCc2ccc(F)cc2)c2ccccc12,NCc1ccc(F)cc1,Cc1ccc(C(=O)O)c2ccccc12,"['AM-I', 'AM-III']","AM-I, AM-III",1,,84.62267551567699,45.812785744811336,68.44049961296436,,,,1,0.7585852026036389,1,0.942463896169667,0.9776776302501384,0.9720320503503692,,,,93.68450569007713,69.62716720044259,80.21445737828759,,,,,,
acylation,CC(C(=O)NCc1ccc(F)cc1)c1ccc(-c2ccccc2)c(F)c1,NCc1ccc(F)cc1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,['AM-III'],AM-III,1,,,,,,,,0.9401454234872867,0.6793448520891108,1,0.8942352509878291,0.8175775032518595,0.9803437916487331,,,,98.13170719731184,69.62716720044259,86.58994241666517,,,,,,
acylation,Cc1ccc2cccc(NC(=O)Cc3ccc(C(F)(F)F)cc3)c2n1,Cc1ccc2cccc(N)c2n1,O=C(O)Cc1ccc(C(F)(F)F)cc1,"['AM-I', 'AM-II', 'AM-V']","AM-I, AM-II, AM-V",1,,76.53708359229061,34.985531910256626,65.17068741064963,66.83049139754765,44.470166065462045,57.14502998241042,1,1,0.9745658875350279,0.6672404408760518,1,0.9767961531501196,,,,,,,,,,69.72641333045303,59.88756604439956,80.95575598513989
acylation,Cc1ccc(CC(=O)NC(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,NC(c1ccccc1)(c1ccccc1)c1ccccc1,Cc1ccc(CC(=O)O)cc1,"['AM-III', 'AM-VI']","AM-III, AM-VI",1,,,,,,,,0.8998820772075302,0.8282538457904631,1,0.8208370601459385,0.6811953491526079,1,,,,105.81207599185768,92.52886763289801,72.99738693024597,95.29264251209959,82.12552879639082,67.14078879784957,,,
acylation,COc1ccc(NC(=O)c2ccc3nccnc3c2)cn1,COc1ccc(N)cn1,O=C(O)c1ccc2nccnc2c1,['AM-I'],AM-I,1,,57.83671143706373,37.66017850268299,47.82078129152893,,,,1,0.3575285753613956,0.7495705142204123,0.8686596345243167,0.6589550135469502,0.9018763993211474,,,,,,,,,,,,
acylation,COc1ccc(NC(=O)c2ccc(C(F)(F)F)cn2)cn1,COc1ccc(N)cn1,O=C(O)c1ccc(C(F)(F)F)cn1,['AM-I'],AM-I,1,,68.34222494278941,37.66017850268299,52.09007174565476,,,,1,0.7431520577469307,0.9541491308841142,0.9360627944000914,0.7161607350156111,0.9316744755974337,,,,,,,,,,,,
acylation,CN(C(=O)c1ccc(C(F)(F)F)cn1)c1ccc(F)cc1,CNc1ccc(F)cc1,O=C(O)c1ccc(C(F)(F)F)cn1,['AM-VI'],AM-VI,1,,,,,,,,0.9769913459689185,0.7544594877843425,0.9780622756051146,0.9749926222184635,0.6308865654027148,1,,,,,,,87.28103481653629,72.97622230958916,62.025063018917045,,,
acylation,COc1ccc(NC(=O)c2cc3ccccc3o2)cn1,COc1ccc(N)cn1,O=C(O)c1cc2ccccc2o1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,75.97787942621903,37.66017850268299,61.84791964756162,,,,1,0.7596682355153003,1,0.8216824569811588,0.8555989660366423,0.858100395335834,,,,81.60807899996091,62.5147453701524,72.2121867689133,,,,,,
acylation,Cc1ccc(CNC(=O)c2cc3ccccc3o2)cc1,Cc1ccc(CN)cc1,O=C(O)c1cc2ccccc2o1,['AM-I'],AM-I,1,,79.12157475232141,46.20474760355198,61.84791964756162,,,,1,0.885114702463944,0.9594704773567658,0.9586212164556595,0.5417619957115625,0.9340494929273455,,,,,,,,,,,,
acylation,Cc1ccc(S(=O)(=O)NC(=O)C2c3ccccc3Oc3ccccc32)cc1,Cc1ccc(S(N)(=O)=O)cc1,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-III'],AM-III,1,,,,,,,,0.654618125106782,0.7867030743930932,1,0.6855864655471453,0.7486968933599595,0.8693899702554607,,,,91.80822005416164,68.79920322010372,81.09700408858345,,,,,,
acylation,CN(C(=O)C(c1ccccc1)c1ccccc1)c1ccc(F)cc1,CNc1ccc(F)cc1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,92.59419734468942,56.83807248071089,70.5609086136408,,,,1,0.9535829957938103,1,0.9900169714022584,0.8082397508913259,0.9643942899881863,,,,94.96378815041908,73.03601392114138,82.62082296370707,,,,,,
acylation,Cc1ccc(S(=O)(=O)NC(=O)C(c2ccccc2)c2ccccc2)cc1,Cc1ccc(S(N)(=O)=O)cc1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,79.74212119959418,49.46134918847234,70.5609086136408,,,,1,0.8452284400782047,1,0.866731926955058,0.8598760178379645,0.8802006903973191,,,,93.60785304025595,68.79920322010372,82.62082296370707,,,,,,
acylation,Cc1ccc(CNC(=O)C(c2ccccc2)c2ccccc2)cc1,Cc1ccc(CN)cc1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,86.23525772320534,46.20474760355198,70.5609086136408,,,,1,0.7644246268335456,1,0.9697040813770847,0.8127996028916635,0.9880268661713691,,,,96.60801936673693,72.65235158666223,82.62082296370707,,,,,,
acylation,Cc1ccc(CNC(=O)/C=C/c2ccccc2)cc1,Cc1ccc(CN)cc1,O=C(O)/C=C/c1ccccc1,['AM-I'],AM-I,1,,81.54819217815272,46.20474760355198,58.036427702564694,,,,1,0.8598743834204995,0.9661867670882155,0.965358754437032,0.7215161097203371,0.9562513160707026,,,,,,,,,,,,
acylation,O=C(Nc1ccc2scnc2c1)C(c1ccccc1)c1ccccc1,Nc1ccc2scnc2c1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,80.84976187410535,47.14242898086317,70.5609086136408,,,,1,0.6531192268064903,1,0.8653109010796356,0.9533776791533278,0.9951350976855404,,,,92.99186720658099,68.53509131923596,82.62082296370707,,,,,,
B-H,COC1=CC=C(C=C1OC)NC2=CC=CC=C2C,COC1=CC=C(N)C=C1OC,CC1=CC=CC=C1Br,['AM-VI'],AM-VI,1,,,,,,,,0.7446034091525475,0.6750576187677944,0.8668927924923975,0.7623198449718578,0.6643907272560488,1,,,,,,,78.9326545771878,66.26509831912774,89.07097834444633,,,
B-H,Cc1ccccc1Nc1ccc(cn1)[N+]([O-])=O,NC1=NC=C([N+]([O-])=O)C=C1,CC1=CC=CC=C1Br,['AM-III'],AM-III,1,,,,,,,,0.734371081862965,0.7433074487525265,1,0.7790398113042446,0.9351727751934219,0.9804845913440503,,,,94.87550546550735,67.48455002008355,83.00565514778624,,,,,,
B-H,COc1ccc(Nc2ccccc2C)cc1,NC1=CC=C(OC)C=C1,CC1=CC=CC=C1Br,['AM-VI'],AM-VI,1,,,,,,,,0.9019957508986559,0.6170903882376442,0.9617674262833099,0.7714723971612684,0.6619012144384102,1,,,,,,,79.61436194307215,66.2058065296568,89.07097834444633,,,
B-H,Cc1ccc(Nc2ccc(C)c(I)c2)c(C)c1,NC1=NC(C)=CC(C)=N1,CC1=CC=CC=C1Br,"['AM-I', 'AM-III', 'AM-IV', 'AM-VI']","AM-I, AM-III, AM-IV, AM-VI",1,,101.01281647781647,34.734058772435354,78.48157639703818,,,,1,0.9371762835970248,1,1,0.6940531733405879,1,80.3095519894236,48.25241157249496,64.36403213368055,105.8293571410896,57.3875920346459,83.00565514778624,99.96885354603955,59.248812253868074,89.07097834444633,,,
B-H,CCOC(=O)c1cccc(Nc2ccccc2C)c1,O=C(OCC)C1=CC=CC(N)=C1,CC1=CC=CC=C1Br,"['AM-I', 'AM-III']","AM-I, AM-III",1,,89.98183595208951,52.90456425927918,78.48157639703818,,,,1,0.6761749330186178,1,0.9527472880776302,0.5973734866289506,0.8543132942036655,,,,94.43668859540577,70.56444115879358,83.00565514778624,,,,,,
B-H,Cc1cc(C)nc(Nc2ccccc2C)c1,CC1=CC(C)=CC(N)=N1,CC1=CC=CC=C1Br,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,53.38217876419692,32.161711882283285,78.48157639703818,,,,1,0.9050165775207867,0.9901683581248125,0.9346663863158058,0.8118610787826904,1,,,,,,,77.35383286901654,64.31154394168937,89.07097834444633,,,
B-H,COc1ccc(OC)c(Nc2ccccc2C)c1,NC1=CC(OC)=CC=C1OC,CC1=CC=CC=C1Br,"['AM-I', 'AM-III', 'AM-VI']","AM-I, AM-III, AM-VI",1,,88.21792880413443,45.9265614590651,78.48157639703818,,,,1,0.6773002965318914,1,0.8001137262782569,0.6735605232732218,1,,,,93.66659103096876,69.86302681123435,83.00565514778624,78.44301392518176,65.7348030968653,89.07097834444633,,,
B-H,COc1ccc(Nc2ccccc2C)cc1C,NC1=CC=C(OC)C(C)=C1,CC1=CC=CC=C1Br,"['AM-I', 'AM-III']","AM-I, AM-III",1,,90.58191976425262,48.90670580083386,78.48157639703818,,,,1,0.6930026273922538,1,0.9220938254762368,0.6919143309731696,0.9077619367460499,,,,94.06898902324022,72.14789046702047,83.00565514778624,,,,,,
B-H,Cc1ccccc1Nc1ccc2ncccc2c1,NC1=CC=C2N=CC=CC2=C1,CC1=CC=CC=C1Br,['AM-VI'],AM-VI,1,,,,,,,,0.9969917236395196,0.9993511503438315,0.6640055919338557,0.8693463379904002,0.9438514495691704,1,,,,,,,75.3192212065691,59.09624399841104,89.07097834444633,,,
B-H,Cc1ccccc1Nc1ccc2CCC(=O)c2c1,NC1=CC=CC=C1C,O=C1CCC2=C1C=C(Br)C=C2,['AM-I'],AM-I,1,,80.98182798283243,49.33401855605694,71.02258710149465,,,,1,0.563286332330831,0.9568941880802756,0.7731002816793483,0.6764709099383277,0.9610575532102372,,,,,,,,,,,,
B-H,CC(=O)c1cccc(Nc2ccc3CCC(=O)c3c2)c1,NC1=CC(C(C)=O)=CC=C1,O=C1CCC2=C1C=C(Br)C=C2,['AM-VI'],AM-VI,1,,,,,,,,0.6534936523172165,0.6303667761892542,0.697812316091817,0.6821684829574866,0.6930913532248857,1,,,,,,,72.50685671770101,62.7085771096324,83.85699498475614,,,
B-H,Cc1cc(C)nc(Nc2cc(F)ccn2)n1,NC1=NC(C)=CC(C)=N1,FC1=CC(Br)=NC=C1,['AM-I'],AM-I,1,,52.94282369781032,34.734058772435354,63.682807388473165,,,,1,0.5814675198172303,0.9384812569442094,0.47136478338973375,0.5555689699820727,0.8927349358784102,,,,,,,,,,,,
B-H,Cc1cc(C)nc(Nc2cc(F)ccn2)c1,CC1=CC(C)=CC(N)=N1,FC1=CC(Br)=NC=C1,['AM-I'],AM-I,1,,49.21802721314594,32.161711882283285,63.682807388473165,,,,1,0.6015240816927474,0.7097086384573901,0.6707167798666298,0.7373556965136175,0.8768357568296867,,,,,,,,,,,,
B-H,COc1ccc(OC)c(Nc2cc(F)ccn2)c1,NC1=CC(OC)=CC=C1OC,FC1=CC(Br)=NC=C1,['AM-III'],AM-III,0.9652061962386322,,,,,,,,0.6168379195747685,0.7176408950709559,0.9652061962386322,0.6641415888392814,0.7449277174080637,0.8289145731537291,,,,83.6973880674546,69.86302681123435,75.15207558325761,,,,,,
B-H,Cc1ccc(Nc2ccc3ncccc3c2)c(C)c1,NC1=CC=C2N=CC=CC2=C1,CC1=CC=C(Br)C(C)=C1,['AM-VI'],AM-VI,1,,,,,,,,0.9969917236395196,0.9993511503438315,0.6904738850809933,0.9900510952423659,0.994513895104252,1,,,,,,,79.26146639896805,59.09624399841104,94.33093862078725,,,
B-H,Cc1ccc(Nc2ccnc(c2)C(F)(F)F)c(C)c1,NC1=CC(C(F)(F)F)=NC=C1,CC1=CC=C(Br)C(C)=C1,['AM-VI'],AM-VI,1,,,,,,,,0.658779165098448,0.8153326055343072,0.8662612920420627,0.8493025567904968,0.7539184900555824,1,,,,,,,83.35790740794874,65.62551543716363,94.33093862078725,,,
B-H,Cc1ccc(Nc2cncnc2C)c(C)c1,NC1=CN=CN=C1C,CC1=CC=C(Br)C(C)=C1,['AM-VI'],AM-VI,1,,,,,,,,0.9995500495249888,0.919640381130827,0.7609874019270597,0.9620118137769702,0.9025433221084537,1,,,,,,,72.20419983293303,57.918509913219076,94.33093862078725,,,
B-H,CC(C)S(=O)(=O)c1ccccc1Nc1ccc(C)cc1C,O=S(C1=CC=CC=C1N)(C(C)C)=O,CC1=CC=C(Br)C(C)=C1,"['AM-I', 'AM-III', 'AM-VI']","AM-I, AM-III, AM-VI",1,,93.61789919096907,59.70419109720448,83.98056724718668,,,,1,0.7618330212040718,1,0.6764791641228227,0.755380569485658,1,,,,102.63046551340375,74.80493920460066,86.43511980855368,84.50771468666512,67.652563829822,94.33093862078725,,,
B-H,Cc1ccc(NCC2CC2)c(C)c1,NCC1CC1,CC1=CC=C(Br)C(C)=C1,['AM-VI'],AM-VI,1,,,,,,,,0.8311967943009959,0.9441534029590776,0.6730499399441567,0.6537784577842567,0.7383536896708582,1,,,,,,,82.0414134267678,63.359408628909826,94.33093862078725,,,
B-H,Cc1ccccc1Nc1ccc2OCCOc2c1,NC1=CC=CC=C1C,BrC1=CC=C(OCCO2)C2=C1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,84.58176292416593,49.33401855605694,74.75358645078555,,,,1,0.7412705570200743,1,0.7494464409338926,0.6189528915831211,0.9623947437218802,,,,91.69376334381948,71.37857154542885,81.68785807984321,,,,,,
B-H,COC1=CC=C(C=C1OC)NC2=CC=C3OCCOC3=C2,COC1=CC=C(N)C=C1OC,BrC1=CC=C(OCCO2)C2=C1,['AM-VI'],AM-VI,0.9969237632962494,,,,,,,,0.678431409065074,0.6937588691104466,0.7864860568388323,0.7540819724344986,0.6220439598165075,0.9969237632962494,,,,,,,77.99569601774432,66.26509831912774,86.90433178764293,,,
B-H,C1COc2cc(Nc3ccc4nccnc4c3)ccc2O1,NC1=CC=C2N=CC=NC2=C1,BrC1=CC=C(OCCO2)C2=C1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,64.21758632645694,39.33421761511118,74.75358645078555,,,,1,0.8566654506947543,0.7477031798770885,0.8233198922513919,0.8739602356372019,1,,,,,,,72.63516431411301,60.5474190732731,86.90433178764293,,,
B-H,Cc1cc(C)nc(Nc2ccc3OCCOc3c2)n1,NC1=NC(C)=CC(C)=N1,BrC1=CC=C(OCCO2)C2=C1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,63.017792016869365,34.734058772435354,74.75358645078555,,,,1,0.792614406615982,0.8121320120458895,0.773631350486839,0.8447387300632024,1,,,,,,,72.36207542589383,59.248812253868074,86.90433178764293,,,
B-H,Cc1ccc(Nc2ccc3OCCOc3c2)cc1I,NC1=CC=C(C)C(I)=C1,BrC1=CC=C(OCCO2)C2=C1,['AM-I'],AM-I,1,,91.18271035762187,62.92846001810044,74.75358645078555,,,,1,0.9625956068580791,0.9633616431995755,0.8874257422221324,0.6718554491347508,0.8503312231042136,,,,,,,,,,,,
B-H,Cc1ccc(Nc2ccc3OCCOc3c2)nc1,NC1=NC=C(C)C=C1,BrC1=CC=C(OCCO2)C2=C1,"['AM-IV', 'AM-VI']","AM-IV, AM-VI",1,,,,,,,,0.9952274658719927,0.7672237646357046,0.7309185399514643,1,0.9270323228869308,1,53.8855121101224,43.06833324664404,65.94728509871032,,,,74.54025365582137,61.94788062334109,86.90433178764293,,,
B-H,COc1ccc(OC)c(Nc2ccc3OCCOc3c2)c1,NC1=CC(OC)=CC=C1OC,BrC1=CC=C(OCCO2)C2=C1,['AM-VI'],AM-VI,1,,,,,,,,0.8540432282099271,0.7333562901450178,0.9873698162015156,0.6510011936298699,0.6337359663195171,1,,,,,,,77.78573699735755,65.7348030968653,86.90433178764293,,,
B-H,COc1ccc(Nc2ccc3OCCOc3c2)cc1C,NC1=CC=C(OC)C(C)=C1,BrC1=CC=C(OCCO2)C2=C1,['AM-III'],AM-III,0.9958163675558303,,,,,,,,0.9075542701904112,0.9526833160138204,0.9958163675558303,0.6946498501657077,0.5185233277455575,0.8964106175610216,,,,90.57741018331713,72.14789046702047,81.68785807984321,,,,,,
B-H,Cc1cc(C)nc(Nc2cnc3ccnn3c2)n1,NC1=NC(C)=CC(C)=N1,BrC1=CN2C(N=C1)=CC=N2,['AM-III'],AM-III,0.9221227876189779,,,,,,,,0.6269796748675036,0.718541177296812,0.9221227876189779,0.4341948582843216,0.534729136675872,0.8060662930571607,,,,64.33163362778691,57.3875920346459,74.08584405733802,,,,,,
B-H,COC(=O)c1ccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)cc1,O=C(OC)C1=CC=C(N)C=C1,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-VI'],AM-VI,1,,,,,,,,0.6909978678325005,0.7248491311783247,0.8752733762709529,0.6497776222162779,0.5985459758361733,1,,,,,,,95.78834039116315,66.28717158033464,110.67693824303296,,,
B-H,COc1ccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)cc1,NC1=CC=C(OC)C=C1,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-VI'],AM-VI,1,,,,,,,,0.7169665192353741,0.6316381540959061,0.8469651760537685,0.638911048467907,0.702287486212261,1,,,,,,,98.70743166635758,66.2058065296568,110.67693824303296,,,
B-H,CC1(C)c2ccccc2-c2ccc(Nc3ccccc3C=O)cc12,O=CC1=CC=CC=C1N,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-VI'],AM-VI,1,,,,,,,,0.7360053917946479,0.8460594273054006,0.858338811926282,0.6755209193919312,0.784517814085043,1,,,,,,,96.29478468826655,62.56042625619013,110.67693824303296,,,
B-H,Cc1ccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)cc1I,NC1=CC=C(C)C(I)=C1,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-III'],AM-III,1,,,,,,,,0.7630725157827287,0.6888141187766883,1,0.7496478321252336,0.7967315295561932,0.7487183150533061,,,,112.63408395884558,82.94983712359357,100.9632548817059,,,,,,
B-H,Cc1ccc(Nc2ccc3-c4ccccc4C(C)(C)c3c2)nc1,NC1=NC=C(C)C=C1,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,"['AM-IV', 'AM-VI']","AM-IV, AM-VI",1,,,,,,,,0.9952274658719927,0.8993229252858335,0.7047649708209702,1,0.9112050712515153,1,67.56555964562344,43.06833324664404,77.63458973362708,,,,93.59053022686275,61.94788062334109,110.67693824303296,,,
B-H,COc1ccc(C(O)=O)c(Nc2ccc3-c4ccccc4C(C)(C)c3c2)c1,O=C(O)C1=CC=C(OC)C=C1N,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-VI'],AM-VI,1,,,,,,,,0.8484087945033957,0.7800634050925235,0.821554618758118,0.7966529025150677,0.586915500515533,1,,,,,,,83.79708102698375,60.352469151963476,110.67693824303296,,,
B-H,Cc1ncncc1Nc1ccc2-c3ccccc3C(C)(C)c2c1,NC1=CN=CN=C1C,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-VI'],AM-VI,1,,,,,,,,0.9995500495249888,0.9575520664266727,0.714587698086921,0.9943499701461993,0.908020843517927,1,,,,,,,85.76811512351955,57.918509913219076,110.67693824303296,,,
B-H,CC(C)Nc1ccc2-c3ccccc3C(C)(C)c2c1,NC(C)C,CC1(C)C2=C(C3=C1C=CC=C3)C=CC(Br)=C2,['AM-VI'],AM-VI,1,,,,,,,,0.9600757428793497,0.8452063253185577,0.6624567114926307,0.9121570836853243,0.7667312898621776,1,,,,,,,96.48059547235094,64.91258202955763,110.67693824303296,,,
B-H,COC(=O)c1ccccc1Nc1ccc(C)cc1C,NC1=CC=C(C)C=C1C,O=C(OC)C1=CC=CC=C1Br,"['AM-I', 'AM-III']","AM-I, AM-III",1,,99.52061394518338,54.935291406830935,72.6180649797034,,,,1,0.820456435679014,1,0.9659566217947579,0.6942172726866598,0.817095254850813,,,,99.95633784646165,74.67956713920822,84.7861800044292,,,,,,
B-H,COC1=CC=C(C=C1OC)NC2=CC=CC=C2C(OC)=O,COC1=CC=C(N)C=C1OC,O=C(OC)C1=CC=CC=C1Br,['AM-I'],AM-I,1,,85.18174471777112,42.250389580262706,72.6180649797034,,,,1,0.660630416403911,0.8504666755566822,0.7419066793875264,0.679893381875583,0.9752979638038155,,,,,,,,,,,,
B-H,COC(=O)c1ccccc1Nc1ccc(F)cc1C(=O)OC,O=C(OC)C1=CC(F)=CC=C1N,O=C(OC)C1=CC=CC=C1Br,"['AM-I', 'AM-III']","AM-I, AM-III",1,,90.90530786605837,61.791286996727806,72.6180649797034,,,,1,0.8423364854517778,1,0.8493407036066405,0.6227392639707194,0.8988549534529277,,,,98.78625629742777,73.93300365650026,84.7861800044292,,,,,,
B-H,COC(=O)c1ccccc1Nc1ccc(cn1)[N+]([O-])=O,NC1=NC=C([N+]([O-])=O)C=C1,O=C(OC)C1=CC=CC=C1Br,"['AM-I', 'AM-III', 'AM-VI']","AM-I, AM-III, AM-VI",1,,86.8716949363616,49.045564227224304,72.6180649797034,,,,1,0.6368431747717062,1,0.6707232830233971,0.9873050579810181,1,,,,97.00876298041564,67.48455002008355,84.7861800044292,69.54891904073796,58.479310560944796,84.53646958187495,,,
B-H,COC(=O)c1ccccc1Nc1ccc(OC)cc1,NC1=CC=C(OC)C=C1,O=C(OC)C1=CC=CC=C1Br,['AM-I'],AM-I,1,,90.21490618732354,47.09915553174221,72.6180649797034,,,,1,0.718115340671021,0.94610445362557,0.805231222615259,0.7272275533516982,0.9785833565710897,,,,,,,,,,,,
B-H,COC(=O)c1ccccc1Nc1nc(C)cc(C)n1,NC1=NC(C)=CC(C)=N1,O=C(OC)C1=CC=CC=C1Br,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,86.38174605233397,34.734058772435354,72.6180649797034,,,,1,0.8191240312259955,0.6610664659130969,0.7449653405327903,0.8635091470834505,1,,,,,,,70.53221568178671,59.248812253868074,84.53646958187495,,,
B-H,COC(=O)c1ccccc1Nc1ccc(OC)c(C)c1,NC1=CC=C(OC)C(C)=C1,O=C(OC)C1=CC=CC=C1Br,"['AM-I', 'AM-III']","AM-I, AM-III",1,,93.618002908753,48.90670580083386,72.6180649797034,,,,1,0.8801115653122307,1,0.9391262983188068,0.576372749804633,0.8829828713058824,,,,95.04097396877344,72.14789046702047,84.7861800044292,,,,,,
B-H,COC(=O)c1ccccc1Nc1ccc2ncccc2c1,NC1=CC=C2N=CC=CC2=C1,O=C(OC)C1=CC=CC=C1Br,['AM-VI'],AM-VI,1,,,,,,,,0.9182763222648868,0.9993511503438315,0.6709119112520092,0.7478317777666191,0.997951977765007,1,,,,,,,72.44410983312837,59.09624399841104,84.53646958187495,,,
B-H,COC(=O)c1ccccc1NC1CC1,NC1CC1,O=C(OC)C1=CC=CC=C1Br,['AM-VI'],AM-VI,1,,,,,,,,0.6398797858966965,0.8595192630961449,0.6970782612103075,0.6966299732671443,0.8423226387450173,1,,,,,,,71.28255486690391,62.27049715262066,84.53646958187495,,,
B-H,COC(=O)c1ccccc1Nc1cccc(c1)C(C)=O,NC1=CC(C(C)=O)=CC=C1,O=C(OC)C1=CC=CC=C1Br,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,84.5820590836392,42.74683640742675,72.6180649797034,,,,1,0.6524267837716784,0.8444504622914198,0.7449023847965537,0.6934227569287547,1,,,,,,,74.17861119826036,62.7085771096324,84.53646958187495,,,
B-H,OCc1ccccc1Nc1ccc2cnccc2c1,OCC1=CC=CC=C1N,BrC1=CC2=C(C=NC=C2)C=C1,['AM-VI'],AM-VI,1,,,,,,,,0.7408315672952114,0.3555424508940104,0.7575382134475098,0.5062965437493316,0.49338623428904615,1,,,,,,,66.89527702258212,57.07505902729635,88.09223438401892,,,
B-H,Cc1ccc(cc1Nc1ccc2cnccc2c1)[N+]([O-])=O,NC1=CC([N+]([O-])=O)=CC=C1C,BrC1=CC2=C(C=NC=C2)C=C1,['AM-VI'],AM-VI,1,,,,,,,,0.49808291662525217,0.7546039763940013,0.9694848182296272,0.433456085780225,0.4251139803153159,1,,,,,,,76.30287889851559,64.49043538568962,88.09223438401892,,,
B-H,O=Cc1ccccc1Nc1ccc2cnccc2c1,O=CC1=CC=CC=C1N,BrC1=CC2=C(C=NC=C2)C=C1,['AM-VI'],AM-VI,1,,,,,,,,0.3999137440188475,0.6718891392697264,0.7907630238389067,0.5995235638580678,0.5492102216921492,1,,,,,,,74.74951675111936,62.56042625619013,88.09223438401892,,,
B-H,Cc1cc(C)nc(Nc2ccc3cnccc3c2)n1,NC1=NC(C)=CC(C)=N1,BrC1=CC2=C(C=NC=C2)C=C1,['AM-VI'],AM-VI,1,,,,,,,,0.7059008306750523,0.3922302849568632,0.8980589869566625,0.5415171829494481,0.6071726725872273,1,,,,,,,71.89198181728767,59.248812253868074,88.09223438401892,,,
B-H,Cc1cc(C)nc(Nc2ccc3cnccc3c2)c1,CC1=CC(C)=CC(N)=N1,BrC1=CC2=C(C=NC=C2)C=C1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,42.542154601542926,32.161711882283285,51.9880658052444,,,,1,0.41228684683238015,0.731357230407308,0.7408691794263438,0.6645287510814131,1,,,,,,,77.84502325255957,64.31154394168937,88.09223438401892,,,
